Customer ID,recency,frequency,monetary,cluster,segment
12405,5.0106352940962555,0.6931471805599453,7.445061184797548,0,At Risk / Potential Loyal
12406,3.1354942159291497,1.791759469228055,8.5386302665882,1,Champions / VIP
12407,3.9318256327243257,1.791759469228055,7.4437338971514055,0,At Risk / Potential Loyal
12408,3.5263605246161616,2.1972245773362196,8.37603737805411,1,Champions / VIP
12409,4.382026634673881,2.0794415416798357,8.5386302665882,1,Champions / VIP
12410,5.736572297479192,1.3862943611198906,6.9223581363660704,0,At Risk / Potential Loyal
12411,6.018593214496234,0.6931471805599453,5.8519150821578965,3,Lost Customers
12412,4.330733340286331,1.9459101490553132,7.862470253064629,0,At Risk / Potential Loyal
12413,4.219507705176107,1.6094379124341003,6.908205177762502,0,At Risk / Potential Loyal
12414,5.384495062789089,1.9459101490553132,6.860045031492727,0,At Risk / Potential Loyal
12415,3.2188758248682006,2.833213344056216,8.5386302665882,1,Champions / VIP
12416,6.489204931325317,0.6931471805599453,5.315960801720632,3,Lost Customers
12417,1.3862943611198906,2.833213344056216,8.5386302665882,1,Champions / VIP
12418,4.736198448394496,1.6094379124341003,7.6119413066572985,0,At Risk / Potential Loyal
12419,5.958424693029782,1.0986122886681098,6.222596109144375,3,Lost Customers
12420,4.174387269895637,0.6931471805599453,6.3992436425478765,2,New / Occasional
12421,2.833213344056216,1.9459101490553132,7.00270175629109,2,New / Occasional
12422,4.574710978503383,2.833213344056216,8.5386302665882,1,Champions / VIP
12423,0.6931471805599453,2.3978952727983707,7.872222653526559,1,Champions / VIP
12424,5.099866427824199,1.6094379124341003,8.114034421663943,0,At Risk / Potential Loyal
12425,4.3694478524670215,1.0986122886681098,7.4630244913725114,0,At Risk / Potential Loyal
12426,5.278114659230517,1.0986122886681098,7.205048515865767,0,At Risk / Potential Loyal
12427,3.1354942159291497,1.3862943611198906,6.717562827807613,2,New / Occasional
12428,3.295836866004329,2.302585092994046,8.5386302665882,1,Champions / VIP
12429,2.302585092994046,2.1972245773362196,8.5386302665882,1,Champions / VIP
12430,3.784189633918261,0.6931471805599453,5.5506312951620265,2,New / Occasional
12431,3.6109179126442243,2.833213344056216,8.5386302665882,1,Champions / VIP
12432,3.784189633918261,1.791759469228055,8.529185001388596,1,Champions / VIP
12433,0.6931471805599453,2.3978952727983707,8.5386302665882,1,Champions / VIP
12434,4.454347296253507,1.3862943611198906,7.007084643758051,0,At Risk / Potential Loyal
12435,4.394449154672439,1.9459101490553132,8.5386302665882,1,Champions / VIP
12436,4.61512051684126,0.6931471805599453,6.234430333369278,3,Lost Customers
12437,1.0986122886681098,2.833213344056216,8.5386302665882,1,Champions / VIP
12438,2.70805020110221,1.0986122886681098,7.9751692554798295,2,New / Occasional
12439,6.52795791762255,1.0986122886681098,7.042181271332972,0,At Risk / Potential Loyal
12440,6.137727054086234,1.0986122886681098,6.757164920349636,0,At Risk / Potential Loyal
12441,5.908082938168931,0.6931471805599453,5.162211233551045,3,Lost Customers
12442,1.3862943611198906,0.6931471805599453,5.153638355178593,2,New / Occasional
12443,6.597145701886651,0.6931471805599453,6.186846280636522,3,Lost Customers
12444,3.091042453358316,1.791759469228055,8.518484357502437,1,Champions / VIP
12445,3.1354942159291497,1.0986122886681098,6.077596370737269,2,New / Occasional
12446,4.07753744390572,0.6931471805599453,6.9110598129904375,2,New / Occasional
12447,5.497168225293202,0.6931471805599453,6.168543217293113,3,Lost Customers
12448,3.8066624897703196,0.6931471805599453,6.110247083097449,2,New / Occasional
12449,3.1354942159291497,1.9459101490553132,8.484027231195778,1,Champions / VIP
12450,5.056245805348308,1.791759469228055,6.5355315046537745,0,At Risk / Potential Loyal
12451,2.4849066497880004,2.1972245773362196,8.5386302665882,1,Champions / VIP
12452,2.8903717578961645,1.0986122886681098,6.067429722163682,2,New / Occasional
12453,4.90527477843843,0.6931471805599453,6.562571204258897,3,Lost Customers
12454,4.04305126783455,1.791759469228055,8.5386302665882,1,Champions / VIP
12455,4.30406509320417,2.3978952727983707,8.5386302665882,1,Champions / VIP
12456,3.8066624897703196,1.3862943611198906,8.065277779528966,0,At Risk / Potential Loyal
12457,4.204692619390966,2.1972245773362196,8.005337036835723,1,Champions / VIP
12458,4.276666119016055,1.6094379124341003,7.483519968656931,0,At Risk / Potential Loyal
12459,6.406879986069314,0.6931471805599453,6.121088314901487,3,Lost Customers
12460,6.124683390894205,0.6931471805599453,5.791945965485506,3,Lost Customers
12461,4.553876891600541,1.0986122886681098,6.718868216346018,2,New / Occasional
12462,2.995732273553991,1.0986122886681098,7.082204261557526,2,New / Occasional
12463,3.9889840465642745,1.6094379124341003,7.204729049594601,0,At Risk / Potential Loyal
12464,2.3978952727983707,2.1972245773362196,7.100893128209941,1,Champions / VIP
12465,2.8903717578961645,1.0986122886681098,6.610951732080795,2,New / Occasional
12466,6.52649485957079,0.6931471805599453,4.055776969072842,3,Lost Customers
12467,6.049733455231958,0.6931471805599453,4.896346147694128,3,Lost Customers
12468,5.241747015059643,1.791759469228055,8.208420943133293,0,At Risk / Potential Loyal
12469,6.261491684321042,1.0986122886681098,8.029934343472139,0,At Risk / Potential Loyal
12470,6.53813982376767,0.6931471805599453,5.3610573963692225,3,Lost Customers
12471,1.0986122886681098,2.833213344056216,8.5386302665882,1,Champions / VIP
12472,3.4965075614664802,2.833213344056216,8.5386302665882,1,Champions / VIP
12473,3.4011973816621555,1.791759469228055,8.276152945361936,1,Champions / VIP
12474,2.8903717578961645,2.833213344056216,8.5386302665882,1,Champions / VIP
12475,4.007333185232471,1.0986122886681098,7.048073588295634,2,New / Occasional
12476,2.833213344056216,2.833213344056216,8.5386302665882,1,Champions / VIP
12477,3.1780538303479458,2.302585092994046,8.5386302665882,1,Champions / VIP
12478,1.6094379124341003,0.6931471805599453,6.525014994979364,2,New / Occasional
12479,2.4849066497880004,0.6931471805599453,6.269474999863032,2,New / Occasional
12480,3.367295829986474,2.0794415416798357,8.5386302665882,1,Champions / VIP
12481,3.1780538303479458,2.772588722239781,8.5386302665882,1,Champions / VIP
12482,6.3578422665081,2.833213344056216,8.5386302665882,0,At Risk / Potential Loyal
12483,2.8903717578961645,2.833213344056216,8.536638892276656,1,Champions / VIP
12484,3.5263605246161616,2.5649493574615367,8.5386302665882,1,Champions / VIP
12485,6.272877006546167,0.6931471805599453,6.563996560309951,3,Lost Customers
12486,6.07073772800249,0.6931471805599453,6.945320776868279,3,Lost Customers
12487,6.595780513961311,0.6931471805599453,5.657040212104069,3,Lost Customers
12488,2.3978952727983707,1.3862943611198906,7.169857970780942,2,New / Occasional
12489,5.820082930352362,0.6931471805599453,5.816902804925467,3,Lost Customers
12490,1.791759469228055,2.833213344056216,8.5386302665882,1,Champions / VIP
12491,3.6888794541139363,0.6931471805599453,6.134265345739653,2,New / Occasional
12492,4.1588830833596715,1.3862943611198906,6.573973420047142,2,New / Occasional
12493,5.117993812416755,1.0986122886681098,6.0747481512447195,3,Lost Customers
12494,2.833213344056216,2.302585092994046,7.504540226523796,1,Champions / VIP
12495,6.464588303689961,0.6931471805599453,5.881649681100775,3,Lost Customers
12496,6.431331081933479,1.0986122886681098,3.8360055190042304,3,Lost Customers
12497,4.418840607796598,1.3862943611198906,8.5386302665882,0,At Risk / Potential Loyal
12498,3.091042453358316,1.3862943611198906,6.00314605188182,2,New / Occasional
12499,6.329720905522696,0.6931471805599453,5.9781766527810465,3,Lost Customers
12500,3.1780538303479458,2.833213344056216,8.5386302665882,1,Champions / VIP
12501,5.823045895483019,0.6931471805599453,7.682662153888476,0,At Risk / Potential Loyal
12502,4.574710978503383,1.791759469228055,8.222787230875806,0,At Risk / Potential Loyal
12503,6.371611847231857,0.6931471805599453,7.027314514039777,3,Lost Customers
12504,2.9444389791664403,1.6094379124341003,6.659358020193259,2,New / Occasional
12505,6.016157159698354,0.6931471805599453,6.862967096192003,3,Lost Customers
12506,5.455321115357702,0.6931471805599453,4.310799125385514,3,Lost Customers
12507,4.90527477843843,1.6094379124341003,7.520267076271057,0,At Risk / Potential Loyal
12508,3.295836866004329,1.0986122886681098,5.988660619775247,2,New / Occasional
12509,5.652489180268651,0.6931471805599453,5.178970608915471,3,Lost Customers
12510,4.969813299576001,2.302585092994046,8.5386302665882,1,Champions / VIP
12511,6.063785208687608,0.6931471805599453,8.034313419300645,0,At Risk / Potential Loyal
12512,4.204692619390966,1.0986122886681098,4.891701596682476,3,Lost Customers
12513,4.736198448394496,0.6931471805599453,6.418837907265026,3,Lost Customers
12514,5.5909869805108565,1.0986122886681098,7.3769836077601205,0,At Risk / Potential Loyal
12515,5.869296913133774,0.6931471805599453,5.95246380975825,3,Lost Customers
12516,4.3694478524670215,1.6094379124341003,7.882171512471631,0,At Risk / Potential Loyal
12517,3.367295829986474,1.791759469228055,7.817061677081847,1,Champions / VIP
12518,0.6931471805599453,1.791759469228055,7.629436465014086,1,Champions / VIP
12519,4.174387269895637,1.0986122886681098,6.575828695208771,2,New / Occasional
12520,4.382026634673881,1.791759469228055,7.876737127834484,0,At Risk / Potential Loyal
12521,4.969813299576001,0.6931471805599453,6.39806234681208,3,Lost Customers
12522,3.6888794541139363,1.0986122886681098,5.266413817535028,2,New / Occasional
12523,2.995732273553991,2.833213344056216,8.378700942638904,1,Champions / VIP
12524,2.302585092994046,2.833213344056216,8.5386302665882,1,Champions / VIP
12525,6.212606095751519,1.3862943611198906,6.882160509570649,0,At Risk / Potential Loyal
12526,0.6931471805599453,1.3862943611198906,7.183612715167257,2,New / Occasional
12527,4.418840607796598,1.791759469228055,6.601922813543027,0,At Risk / Potential Loyal
12528,2.302585092994046,1.9459101490553132,7.567593835498341,1,Champions / VIP
12529,6.270988431858299,0.6931471805599453,5.760414824222675,3,Lost Customers
12530,4.110873864173311,2.302585092994046,8.232243382929433,1,Champions / VIP
12531,2.772588722239781,1.0986122886681098,7.567449083282863,2,New / Occasional
12532,3.4339872044851463,0.6931471805599453,5.860301775655642,2,New / Occasional
12533,6.444131256700441,1.0986122886681098,7.221755471439273,0,At Risk / Potential Loyal
12534,4.882801922586371,0.6931471805599453,6.9940980992041535,0,At Risk / Potential Loyal
12535,4.532599493153256,1.0986122886681098,6.575563866544399,2,New / Occasional
12536,3.784189633918261,1.3862943611198906,8.5386302665882,0,At Risk / Potential Loyal
12537,6.016157159698354,0.6931471805599453,6.598427281404094,3,Lost Customers
12538,3.4011973816621555,1.0986122886681098,6.463731238695349,2,New / Occasional
12539,3.1354942159291497,2.0794415416798357,8.5386302665882,1,Champions / VIP
12540,3.044522437723423,2.833213344056216,8.5386302665882,1,Champions / VIP
12541,3.4339872044851463,1.3862943611198906,6.889774590946187,2,New / Occasional
12542,6.184148890937483,1.0986122886681098,6.179768175579484,3,Lost Customers
12543,6.1070228877422545,0.6931471805599453,6.888827269096618,3,Lost Customers
12544,3.6109179126442243,0.6931471805599453,5.923453336491439,2,New / Occasional
12545,4.330733340286331,1.0986122886681098,6.9091443138264115,2,New / Occasional
12546,3.871201010907891,1.0986122886681098,7.058328137461511,2,New / Occasional
12547,5.293304824724492,1.3862943611198906,5.952151829722441,3,Lost Customers
12548,5.117993812416755,0.6931471805599453,4.566429357671661,3,Lost Customers
12549,6.3578422665081,1.9459101490553132,7.363076649441731,0,At Risk / Potential Loyal
12550,4.382026634673881,0.6931471805599453,6.872987835288763,2,New / Occasional
12551,5.883322388488279,0.6931471805599453,5.1298987149230735,3,Lost Customers
12552,3.6888794541139363,1.0986122886681098,6.084089306213804,2,New / Occasional
12553,2.1972245773362196,2.5649493574615367,8.435928904585275,1,Champions / VIP
12554,6.1092475827643655,0.6931471805599453,6.1516682986483175,3,Lost Customers
12555,6.52649485957079,0.6931471805599453,4.869302117979612,3,Lost Customers
12556,3.9318256327243257,1.0986122886681098,6.397862553264747,2,New / Occasional
12557,2.833213344056216,2.1972245773362196,8.5386302665882,1,Champions / VIP
12558,2.1972245773362196,0.6931471805599453,5.601971208509516,2,New / Occasional
12559,5.7430031878094825,1.0986122886681098,6.33276439774036,3,Lost Customers
12560,1.791759469228055,1.3862943611198906,7.666226609492505,2,New / Occasional
12561,5.717027701406222,0.6931471805599453,5.480013727948073,3,Lost Customers
12562,2.1972245773362196,2.302585092994046,8.510756520424078,1,Champions / VIP
12563,6.016157159698354,0.6931471805599453,5.522420457356946,3,Lost Customers
12564,5.568344503761097,0.6931471805599453,6.12665081966305,3,Lost Customers
12565,5.66988092298052,0.6931471805599453,4.989888220951467,3,Lost Customers
12566,4.465908118654584,0.6931471805599453,5.865476063654188,3,Lost Customers
12567,3.1780538303479458,2.772588722239781,8.5386302665882,1,Champions / VIP
12568,6.470799503782602,0.6931471805599453,4.2626798770413155,3,Lost Customers
12569,1.0986122886681098,2.833213344056216,8.324988557507531,1,Champions / VIP
12570,6.52649485957079,0.6931471805599453,4.3633533694082605,3,Lost Customers
12571,3.713572066704308,1.0986122886681098,6.255001200981438,2,New / Occasional
12572,2.302585092994046,1.0986122886681098,6.928949094989139,2,New / Occasional
12573,5.429345628954441,1.791759469228055,6.577040436712936,0,At Risk / Potential Loyal
12574,5.75890177387728,0.6931471805599453,5.391124416134243,3,Lost Customers
12575,6.126869184114185,1.0986122886681098,6.435861865217934,3,Lost Customers
12576,3.6109179126442243,2.1972245773362196,7.670297916647234,1,Champions / VIP
12577,3.58351893845611,2.1972245773362196,7.389007900405763,1,Champions / VIP
12578,3.091042453358316,1.6094379124341003,8.443212903418239,1,Champions / VIP
12579,4.3694478524670215,0.6931471805599453,6.0899968031722285,3,Lost Customers
12580,5.5134287461649825,1.0986122886681098,6.960252847939891,0,At Risk / Potential Loyal
12581,3.713572066704308,0.6931471805599453,5.291846475417725,2,New / Occasional
12582,5.480638923341991,1.6094379124341003,7.59155894453893,0,At Risk / Potential Loyal
12583,1.3862943611198906,2.833213344056216,8.5386302665882,1,Champions / VIP
12584,1.6094379124341003,2.302585092994046,7.757542894498013,1,Champions / VIP
12585,5.459585514144159,1.0986122886681098,7.621244157199997,0,At Risk / Potential Loyal
12586,2.8903717578961645,1.6094379124341003,7.632241230097758,2,New / Occasional
12587,2.1972245773362196,0.6931471805599453,4.976733742420574,2,New / Occasional
12588,3.6888794541139363,1.6094379124341003,6.866704091532522,2,New / Occasional
12589,3.4011973816621555,2.1972245773362196,8.454606896777193,1,Champions / VIP
12590,5.356586274672012,1.0986122886681098,8.5386302665882,0,At Risk / Potential Loyal
12591,5.762051382780177,1.3862943611198906,7.200387578815958,0,At Risk / Potential Loyal
12592,4.532599493153256,1.791759469228055,7.856962277297855,0,At Risk / Potential Loyal
12593,4.700480365792417,1.3862943611198906,6.038109554931026,2,New / Occasional
12594,3.6635616461296463,2.772588722239781,8.535251160425936,1,Champions / VIP
12595,6.226536669287466,0.6931471805599453,5.703849139100744,3,Lost Customers
12596,3.9512437185814275,1.0986122886681098,6.428541364981557,2,New / Occasional
12597,2.995732273553991,1.6094379124341003,8.245966975595675,1,Champions / VIP
12598,2.3978952727983707,2.4849066497880004,8.419600207997298,1,Champions / VIP
12599,3.4011973816621555,2.6390573296152584,7.739672605902305,1,Champions / VIP
12600,3.4011973816621555,2.833213344056216,8.510857161102722,1,Champions / VIP
12601,5.25227342804663,1.9459101490553132,6.525410816864686,0,At Risk / Potential Loyal
12602,4.0943445622221,0.6931471805599453,5.037731519757957,3,Lost Customers
12603,3.1354942159291497,0.6931471805599453,6.606920419952056,2,New / Occasional
12604,4.382026634673881,1.0986122886681098,5.541969178493598,3,Lost Customers
12605,5.932245187448011,1.6094379124341003,7.117975685005857,0,At Risk / Potential Loyal
12606,6.52649485957079,0.6931471805599453,3.091042453358316,3,Lost Customers
12607,4.110873864173311,0.6931471805599453,7.3655028587473295,2,New / Occasional
12608,6.0063531596017325,0.6931471805599453,6.03258249782888,3,Lost Customers
12609,4.3694478524670215,2.302585092994046,8.14231354282266,1,Champions / VIP
12610,3.1780538303479458,1.791759469228055,7.6499497335130995,1,Champions / VIP
12611,3.970291913552122,0.6931471805599453,7.085332264745334,2,New / Occasional
12612,4.31748811353631,0.6931471805599453,6.558254538791405,2,New / Occasional
12613,4.060443010546419,2.3978952727983707,8.5386302665882,1,Champions / VIP
12614,5.631211781821365,0.6931471805599453,5.757639147446912,3,Lost Customers
12615,1.0986122886681098,2.1972245773362196,8.5386302665882,1,Champions / VIP
12616,4.564348191467836,1.3862943611198906,7.031829594084064,0,At Risk / Potential Loyal
12617,3.4011973816621555,0.6931471805599453,5.869240414362608,2,New / Occasional
12618,3.1354942159291497,0.6931471805599453,5.183523608545955,2,New / Occasional
12619,2.833213344056216,2.3978952727983707,8.238108720109691,1,Champions / VIP
12620,2.772588722239781,1.3862943611198906,7.20073081629489,2,New / Occasional
12621,1.0986122886681098,2.833213344056216,8.5386302665882,1,Champions / VIP
12622,5.4510384535657,0.6931471805599453,5.199049364889368,3,Lost Customers
12623,5.6240175061873385,2.0794415416798357,8.229201737777698,0,At Risk / Potential Loyal
12624,4.672828834461906,1.0986122886681098,6.464790775403018,2,New / Occasional
12625,5.3612921657094255,1.6094379124341003,8.5386302665882,0,At Risk / Potential Loyal
12626,3.1780538303479458,2.302585092994046,8.5386302665882,1,Champions / VIP
12627,2.4849066497880004,2.0794415416798357,8.407273409191232,1,Champions / VIP
12628,1.6094379124341003,1.3862943611198906,6.668812575758953,2,New / Occasional
12629,5.958424693029782,1.0986122886681098,7.3519409752019005,0,At Risk / Potential Loyal
12630,2.3978952727983707,1.0986122886681098,7.1482513998271635,2,New / Occasional
12631,4.060443010546419,1.9459101490553132,8.155525805954461,1,Champions / VIP
12632,6.257667587882639,1.0986122886681098,6.691934848047708,0,At Risk / Potential Loyal
12633,4.0943445622221,2.0794415416798357,8.5386302665882,1,Champions / VIP
12634,6.285998094508865,1.0986122886681098,6.19644412779452,3,Lost Customers
12635,4.51085950651685,1.6094379124341003,7.983238814926674,0,At Risk / Potential Loyal
12636,6.606650186198215,0.6931471805599453,4.955827057601261,3,Lost Customers
12637,4.219507705176107,2.5649493574615367,8.5386302665882,1,Champions / VIP
12638,3.5263605246161616,1.0986122886681098,6.827076535747527,2,New / Occasional
12639,5.480638923341991,1.3862943611198906,7.180351632015873,0,At Risk / Potential Loyal
12640,3.2188758248682006,1.3862943611198906,7.06951692181073,2,New / Occasional
12641,4.7535901911063645,0.6931471805599453,5.230573714461517,3,Lost Customers
12642,3.258096538021482,1.3862943611198906,6.9219145615400475,2,New / Occasional
12643,4.859812404361672,2.5649493574615367,8.5386302665882,1,Champions / VIP
12644,4.875197323201151,1.6094379124341003,7.559814804737258,0,At Risk / Potential Loyal
12645,3.5553480614894135,2.1972245773362196,8.171966748299813,1,Champions / VIP
12646,1.791759469228055,1.0986122886681098,7.206355036031724,2,New / Occasional
12647,3.1354942159291497,2.833213344056216,8.5386302665882,1,Champions / VIP
12648,5.049856007249537,1.6094379124341003,7.014814351275545,0,At Risk / Potential Loyal
12649,4.68213122712422,2.1972245773362196,7.738771306795058,0,At Risk / Potential Loyal
12650,1.3862943611198906,0.6931471805599453,5.753968489569372,2,New / Occasional
12651,5.817111159963204,1.6094379124341003,5.9368763568235785,0,At Risk / Potential Loyal
12652,5.805134968916488,1.0986122886681098,6.925624666224383,0,At Risk / Potential Loyal
12653,5.0106352940962555,1.3862943611198906,8.333710160372133,0,At Risk / Potential Loyal
12654,2.4849066497880004,1.791759469228055,6.401884028681278,2,New / Occasional
12655,6.052089168924417,0.6931471805599453,5.569679490132721,3,Lost Customers
12656,2.8903717578961645,2.1972245773362196,8.5386302665882,1,Champions / VIP
12657,2.4849066497880004,1.6094379124341003,7.4049970586737315,2,New / Occasional
12658,2.995732273553991,0.6931471805599453,6.532407069777784,2,New / Occasional
12659,3.4339872044851463,0.6931471805599453,4.529152699564175,2,New / Occasional
12660,2.4849066497880004,0.6931471805599453,5.50573795739701,2,New / Occasional
12661,6.07993319509559,0.6931471805599453,5.093750200806762,3,Lost Customers
12662,0.6931471805599453,2.833213344056216,8.5386302665882,1,Champions / VIP
12663,6.439350371100098,1.0986122886681098,5.4823042026610525,3,Lost Customers
12664,2.1972245773362196,2.4849066497880004,8.5386302665882,1,Champions / VIP
12665,5.786897381366708,1.3862943611198906,5.751301990624177,3,Lost Customers
12666,5.978885764901122,0.6931471805599453,7.130434722615036,3,Lost Customers
12667,4.07753744390572,0.6931471805599453,6.431540399799522,2,New / Occasional
12668,2.5649493574615367,2.3978952727983707,8.5386302665882,1,Champions / VIP
12669,5.0238805208462765,1.3862943611198906,7.917547282845659,0,At Risk / Potential Loyal
12670,2.3978952727983707,2.0794415416798357,8.232517262650086,1,Champions / VIP
12671,6.408528791059498,0.6931471805599453,7.872257340866884,0,At Risk / Potential Loyal
12672,5.802118375377063,1.0986122886681098,6.082333059112373,3,Lost Customers
12673,1.791759469228055,1.3862943611198906,7.115598373006169,2,New / Occasional
12674,3.6888794541139363,1.6094379124341003,7.586600674831223,0,At Risk / Potential Loyal
12675,6.318968113746434,1.0986122886681098,6.865108704260664,0,At Risk / Potential Loyal
12676,3.258096538021482,2.4849066497880004,7.952998435992042,1,Champions / VIP
12677,6.320768294250582,1.0986122886681098,5.981666704627871,3,Lost Customers
12678,3.7612001156935624,2.833213344056216,8.5386302665882,1,Champions / VIP
12679,4.0943445622221,1.6094379124341003,7.015730373647435,0,At Risk / Potential Loyal
12680,0.6931471805599453,1.6094379124341003,6.781976613299544,2,New / Occasional
12681,2.772588722239781,2.833213344056216,8.5386302665882,1,Champions / VIP
12682,1.6094379124341003,2.833213344056216,8.5386302665882,1,Champions / VIP
12683,1.6094379124341003,2.833213344056216,8.5386302665882,1,Champions / VIP
12684,2.1972245773362196,2.0794415416798357,7.733959364615189,1,Champions / VIP
12685,3.367295829986474,1.9459101490553132,7.960002460651312,1,Champions / VIP
12686,5.921578419643816,0.6931471805599453,4.501364017262502,3,Lost Customers
12687,6.1779441140506,1.0986122886681098,7.668519051056749,0,At Risk / Potential Loyal
12688,4.74493212836325,0.6931471805599453,8.491836408313453,0,At Risk / Potential Loyal
12689,3.295836866004329,1.0986122886681098,7.1297862115656185,2,New / Occasional
12690,5.332718793265369,0.6931471805599453,5.966172379820607,3,Lost Customers
12691,3.367295829986474,2.0794415416798357,7.065954893655682,1,Champions / VIP
12692,6.45833828334479,0.6931471805599453,4.718052343044764,3,Lost Customers
12693,4.852030263919617,2.0794415416798357,7.4407454444095835,0,At Risk / Potential Loyal
12694,4.2626798770413155,1.3862943611198906,7.519882190878127,0,At Risk / Potential Loyal
12695,2.0794415416798357,2.0794415416798357,7.2500107603590775,1,Champions / VIP
12696,6.077642243349034,1.0986122886681098,6.748654031960281,0,At Risk / Potential Loyal
12697,3.4011973816621555,1.3862943611198906,6.865463454791294,2,New / Occasional
12698,6.3818160174060985,0.6931471805599453,5.831149070576642,3,Lost Customers
12699,6.037870919922137,0.6931471805599453,6.460076583537422,3,Lost Customers
12700,2.1972245773362196,1.6094379124341003,8.505320994961897,1,Champions / VIP
12701,4.394449154672439,1.9459101490553132,7.802785601512003,0,At Risk / Potential Loyal
12702,3.044522437723423,0.6931471805599453,5.393627546352362,2,New / Occasional
12703,4.276666119016055,1.6094379124341003,6.915257070052459,0,At Risk / Potential Loyal
